Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8686724292,HCZ7193,NY,PAS,05/01/2019,71,2DSD,SMART,T,10240,37290,8440,20200306,114,114,114,367863,T401,E,1009A,,Q,F,32-62,45th St,,0,408,J6,,YYYYYYY,,,GY,,2014,,0,27,,,,
4010763840,JFW5497,NY,PAS,03/14/2019,5,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0751A,,BK,,,NB ROGERS AVE @ LIND,EN BLVD,0,1111,C,T,,,,BK,,2011,,0,,BUS LANE VIOLATION,,,
8699409746,72350CE,MD,PAS,11/08/2018,21,SUBN,SUBAR,T,11830,63030,93230,20190388,88,88,88,361384,T301,Y,1201P,,K,F,190,Adelphi St,,0,408,D1,,Y,1130A,0100P,BLACK,,0,,0,Cond,,,,
8555033846,GEB6230,NY,PAS,10/30/2018,38,SUBN,HYUND,T,10540,47990,10440,20181231,108,108,108,367424,T401,B,0158P,,Q,F,45-29,47th St,,0,408,I4,,YYYYYY,0900A,0700P,GR,,2013,,0,36,,,,
8675801464,7530669,GV,PAS,07/10/2018,19,DELV,NS/OT,T,10410,18150,14490,88880088,18,18,18,358127,T106,I,0400P,,NY,O,763,5th Ave,,0,408,C,,YYYYYYY,,,WHITE,,0,,0,04,,,,
4653744592,HNR2993,NY,PAS,02/27/2019,36,4DSD,BMW,V,0,0,0,0,,0,0,0,,,0849A,,BX,,,NB BEDFORD PARK BLVD,@ MARION AVE,0,1180,B,T,,,,WH,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8585188285,GKL1339,NY,PAS,08/17/2018,21,PICK,NISSA,T,13330,83730,19830,20190921,75,75,75,365946,T301,W,1230P,,K,O,328,Atkins Ave,,0,408,J6,,Y  Y,1130A,0100P,GY,,2013,,0,SPCL,,,,
8642464215,HLD8585,NY,PAS,12/26/2018,31,SUBN,HONDA,T,17890,10210,10110,20190411,17,17,17,362598,MTTF,F,0249P,,NY,F,216,E 45th St,,0,408,I3,,YYYYYY,0700A,0700P,GY,,2005,,0,11A,,,,
4656508627,GFF3583,NY,PAS,05/15/2019,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0852A,,BK,,,EB ATLANTIC AVE @ ES,SEX ST,0,1180,B,T,,,,GY,,2012,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8657049569,GRF4940,NY,PAS,02/05/2019,16,SUBN,HONDA,T,28830,0,0,20200714,61,61,61,363086,T302,Q,0945A,,K,I,W,Coney Island Ave,20ft S/of Kings Hwy,0,408,C4,,YYYYY,0900A,1200A,BL,,2010,,0,03,,,,
8678375310,ZYB45Z,NJ,PAS,11/30/2018,20,SUBN,ME/BE,T,61090,43290,17740,88880088,115,115,115,367362,T401,R,0501P,,Q,F,86-20,Roosevelt Ave,,0,408,K2,,YYYYYYY,,,SILVE,,0,,0,14,,,,
8593131736,T714525C,NY,OMT,08/23/2018,19,4DSD,NISSA,T,10020,61720,27750,20181130,52,52,52,365320,T201,Y,1027A,,BX,O,3070,Bainbridge Ave,,0,408,I3,,YYYYYYY,,,GY,,2013,,0,05,,,,
1448769681,T621755C,NY,OMT,09/11/2018,46,SDN,TOYOT,P,10610,31190,31190,20190831,28,28,28,929524,0028,0000,0731P,,Q,F,1913,7TH AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0,2011,-,0,,,,,
8726275065,HDZ3945,NY,PAS,06/20/2019,71,SUBN,DODGE,T,67290,94730,41290,20200131,104,104,104,365926,T402,C,0848A,,Q,O,16-33,Weirfield St,,0,408,D1,,YYYYYYY,,,BK,,2003,,0,30,,,,
8691006389,98545JX,NY,COM,10/30/2018,14,VAN,WORKH,T,21230,0,0,88880088,1,1,1,365796,T105,H,1203P,,NY,I,S,Fulton St,80ft W/of Broadway,0,408,C,,YYYYYYY,,,BROWN,,2008,,0,062,,,,
8688911319,HNY4210,NY,PAS,08/03/2018,21,SUBN,CHEVR,T,17990,0,0,20190321,114,114,114,357738,T401,C,1221P,,Q,I,E,88th St,40ft N/of 23rd Ave,0,408,D1,,Y,1130A,0100P,GY,,2001,,0,39,,,,
8695162758,GDE7673,NY,PAS,10/23/2018,74,4DSD,AUDI,T,35210,15710,11710,20181129,20,20,20,364913,T103,L,0838P,,NY,F,146,W 72nd St,,0,408,I3,,YYYYYYY,,,BK,,2005,,0,G,,,,
8593923483,45342JY,NY,COM,10/16/2018,20,PICK,FORD,T,13810,25990,21730,20200731,1,1,1,366444,T105,E,1222P,,NY,F,457,Broome St,,0,408,D,,YYYYY,0800A,0600P,WH,,2008,,0,010,,,,
8670181022,11330MM,NY,COM,11/21/2018,20,VAN,NISSA,T,26990,24190,30790,20200531,5,5,5,363991,T101,F,0200P,,NY,O,209,Mulberry St,,0,408,I4,,YYYYYY,0800A,0600P,WH,,2018,,0,61,,,,
8696590703,KTC2683,PA,PAS,01/17/2019,38,SUBN,HONDA,T,24890,19250,19270,88880088,25,25,25,367911,T103,S,1251P,,NY,O,1864,Lexington Ave,,0,408,I4,,YYYYYY,0900A,0700P,BLACK,,0,,0,48,,,,
1446586613,JBZ5839,NY,PAS,09/11/2018,14,SDN,HONDA,P,16140,41700,35780,20200805,102,102,102,961312,0102,0000,0422A,,Q,F,86-13,77 ST,,0,408,E2,,BBBBBBB,ALL,ALL,SILVE,0,2018,-,0,,,,,
8504240630,D83GZJ,NJ,PAS,12/18/2018,14,SUBN,AUDI,T,32685,0,0,88880088,6,6,6,367381,T105,C,1203P,,NY,I,E,Varick St,50ft N/of Vandam St,0,408,I4,,YYYYYYY,,,WHITE,,0,,0,018,,,,
4652240820,CZC3544,NY,PAS,01/14/2019,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,1235P,,ST,,,SB MANOR RD @ BRIELL,E AVE,0,1180,B,T,,,,GY,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8641353392,JBE4705,NY,PAS,02/14/2019,38,4DSD,HONDA,T,6380,8580,8630,20200726,66,66,66,357794,T302,U,0933A,,K,F,4021,13th Ave,,0,408,I4,,YYYYY,0800A,0700P,BK,,2016,,0,01,,,,
4646944790,HYN7788,NY,PAS,06/21/2018,36,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0255P,,BK,,,SB GERRITSEN AVE @ W,HITNEY AVE,0,1180,B,T,,,,GY,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8664146561,GPS6604,NY,PAS,04/23/2019,21,4DSD,NISSA,T,36150,26590,11710,20200617,26,26,26,355180,T103,BB,1108A,,NY,O,419,W 119th St,,0,408,D1,,Y  Y,1100A,1230A,GY,,2006,,0,Z,,,,
8607469307,GJR9400,NY,PAS,11/20/2018,38,SUBN,JEEP,T,38470,12015,25250,20190724,122,122,122,362558,T303,E,0450P,,R,O,275,Mason Ave,,0,408,I4,,YYYYYY,0800A,0800P,GY,,2004,,0,06-P,,,,
8687527706,EHJ4126,NY,PAS,01/07/2019,37,4DSD,TOYOT,T,51090,23020,23040,20200615,103,103,103,363035,T402,S,0535P,0448A,Q,F,145-19,Jamaica Ave,,0,408,I4,,YYYYYY,0900A,0700P,GY,,2016,403-3001,0,36,,,,
4646936823,84TL96,NY,MOT,06/20/2018,36,MCY,YAMAH,V,0,0,0,0,,0,0,0,,,1026A,,BK,,,NB EASTERN PKWY @ HE,RKIMER ST,0,1180,B,T,,,,GY,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8608284741,40811ME,NY,COM,11/08/2018,48,VAN,FORD,T,30190,11310,37630,20200131,34,34,34,356987,T103,I,1047A,,NY,F,88,Seaman Ave,,0,408,D1,,YYYYYYY,,,WH,,2013,,0,02,,,,
8683072540,T666500C,NY,OMT,10/15/2018,40,4DSD,NISSA,T,36880,74230,93830,20190228,67,67,67,362237,T302,N,0620A,,K,F,134,E 46th St,,0,408,E2,,YYYYYYY,,,BK,,2013,,0,C,,,,
8691030987,2488769,IN,PAS,03/13/2019,14,REFG,FRUEH,T,13610,16390,21230,88880088,1,1,1,365796,T105,H,0940A,,NY,F,200,Broadway,,0,408,C,,YYYYYYY,,,BLACK,,0,,0,003,,,,
8724951778,HLFIT,NY,ORG,01/23/2019,21,4DSD,HYUND,T,14590,38690,56490,20201219,104,104,104,364870,T402,B,0848A,,Q,F,71-50,69th Pl,,0,408,D1,,Y,0830A,1000A,RD,,2017,,0,29,,,,
8711070237,14523MH,NY,COM,03/14/2019,48,VAN,ME/BE,T,24390,45290,32900,88880088,5,5,5,363573,T105,D,1108A,,NY,F,105,Lafayette St,,0,408,F1,,YYYYYYY,,,WHITE,,2015,,0,028,,,,
1450608619,U457SC,NY,PAS,10/23/2018,21,SUBN,NISSA,S,59990,15940,15890,20200427,112,112,0,921378,QW04,0000,0710A,,Q,F,114 20,QUEENS BLVD,,0,408,K4,,BYYYYYB,0700A,0730A,BL,0,2005,-,0,,,,,
8673652182,FJW6778,NY,PAS,07/07/2018,20,SUBN,TOYOT,T,5780,9130,9180,20190427,72,72,72,361904,T302,L,0610P,,K,F,5123,7th Ave,,0,408,C,,YYYYYYY,,,GY,,2002,,0,J,,,,
1449806028,KKX5287,PA,PAS,05/16/2019,67,SUBN,,P,0,0,0,0,81,81,81,960783,0081,0000,0215A,,K,,,N/E C/O VERNON ST,LEWIS AVE,0,408,F2,,BBBBBBB,ALL,ALL,GRY,0,0,-,0,,,,,
8645659499,TOPHAT5,NY,COM,10/16/2018,21,VAN,CHEVR,T,35530,15710,11710,20200531,24,24,24,332086,T103,O,0856A,,NY,F,100,W 88th St,,0,408,D1,,Y  Y,0830A,1000A,MR,,2002,,0,22,,,,
5104974388,HYA6259,NY,PAS,12/29/2018,7,4DSD,CHEVR,V,0,0,0,0,,0,0,0,,,0858P,,BX,,,E 135TH ST (W/B) @ A,LEXANDER AVE,0,1111,D,T,,,,BL,,2018,,0,,FAILURE TO STOP AT RED LIGHT,,,
8668519785,HLA5942,NY,PAS,07/20/2018,21,4DSD,HYUND,T,31530,80630,31230,20181109,83,83,83,361838,T301,N,1113A,,K,F,1694,Dekalb Ave,,0,408,D1,,Y  Y,1100A,1230A,WH,,2007,,0,11,,,,
8750101638,JJV6786,PA,PAS,06/21/2019,21,4DSD,TOYOT,T,31020,59520,49520,20191088,48,48,48,366575,T201,P,1238P,,BX,F,771,Elsmere Pl,,0,408,D,,Y  Y,1130A,0100P,BLACK,,0,,0,33,,,,
8604749196,FGE5410,NY,PAS,02/27/2019,71,4DSD,VOLVO,T,0,0,0,20201116,47,47,47,361267,T201,R,0241P,,BX,I,N,E 234th St,100ft E/of Katonah A,0,408,J2,,YYYYYYY,,,WH,,2005,,0,47,,,,
8617934396,36914MA,NY,COM,09/29/2018,69,DELV,HIN,T,10810,34670,34690,20190630,18,18,18,357711,T106,M,0754A,,NY,F,721,8th Ave,,0,408,H1,,YYYYYY,0700A,0700P,WH,,2012,,0,C,,,,
8722232035,FMT3133,NY,PAS,05/09/2019,38,4DSD,KIA,T,8440,9640,9790,20190508,114,114,114,357800,T401,G,0453P,,Q,F,41-05,34th Ave,,0,408,E2,,YYYYYY,0900A,0700P,GY,,2014,,0,26,,,,
8484341409,89001JW,NY,COM,09/13/2018,42,VAN,CHEVR,T,18110,24890,10210,20190503,17,17,17,358245,T106,C,0206P,,NY,F,150,E 56th St,,0,408,H1,,YYYYY,0700A,0600P,WH,,2004,143-3279,0,99,,,,
8501333839,OYB1523,NJ,PAS,08/08/2018,14,BUS,ME/BE,T,13610,34710,34730,88880088,18,18,18,363136,MTTF,E,0530P,,NY,O,1578,Broadway,,0,408,C,,YYYYYYY,,,BLACK,,0,,0,02,,,,
4648533630,HNS9144,NY,PAS,10/09/2018,36,SUBN,BUICK,V,0,0,0,0,,0,0,0,,,0850A,,BK,,,NB CONEY ISLAND AVE,@ KERMIT PL,0,1180,B,T,,,,BK,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8719226135,31235JV,NY,COM,05/16/2019,38,DELV,HIN,T,62590,10390,10540,20200430,108,108,108,365879,T401,D,0917A,,Q,F,46-15,Skillman Ave,,0,408,D1,,YYYYYY,0830A,0700P,WH,,2006,,0,36-A,,,,
8730100458,57446MH,NY,COM,02/08/2019,69,UTIL,INTER,T,27790,0,0,20191231,19,19,19,355145,T106,J,0254P,,NY,I,W,Park Ave,25ft S/of E 59th St,0,408,H1,,YYYYY,1000A,0400P,WH,,2016,,0,28,,,,
8745255052,FPE5607,NY,PAS,04/05/2019,21,SUBN,MAZDA,T,76950,16420,40020,20190913,45,45,45,361794,T201,O,0812A,,BX,F,3011,Westchester Ave,,0,408,D1,,YYYYYY,0800A,0830A,GY,,2001,,0,I,,,,
4010253174,HSE4769,NY,PAS,12/28/2018,5,SUBN,HYUND,V,0,0,0,0,,0,0,0,,,0921P,,BK,,,WB KINGS HIGHWAY @ E,41ST ST,0,1111,C,T,,,,BK,,2014,,0,,BUS LANE VIOLATION,,,
8674658880,96073JU,NY,COM,07/21/2018,46,DELV,INTER,T,15710,35350,35370,88880088,20,20,20,354125,T103,Q,0507P,,NY,F,410,Columbus Ave,,0,408,J6,,YYYYYYY,,,BROWN,,2006,,0,C,,,,
8655777055,76867MJ,NY,COM,08/21/2018,42,VAN,FORD,T,34530,10410,10510,20200930,14,14,14,357365,MTTF,A,0437P,,NY,O,8,W 38th St,,0,408,H1,,YYYYY,0700A,0600P,BL,,2016,144-3048,0,01,,,,
8730826470,44291MH,NY,COM,05/22/2019,38,VAN,FORD,T,7990,8940,9090,88880088,114,114,114,358919,T401,U,1147A,,Q,F,37-08,31st Ave,,0,408,E9,,YYYYYY,0800A,0700P,WHITE,,2016,,0,27,,,,
5103071411,36128MK,NY,COM,08/24/2018,7,SUBN,FORD,V,0,0,0,0,,0,0,0,,,0415P,,QN,,,HORACE HARDING EXPWY,(E/B) @ OCEANIA ST,0,1111,D,T,,,,BR,,2013,,0,,FAILURE TO STOP AT RED LIGHT,,,
8709918851,HZR4855,NY,PAS,12/13/2018,40,SUBN,JEEP,T,23920,29320,27960,20200516,52,52,52,355684,T801,B,0953P,,BX,F,3505,Decatur Ave,,0,408,F1,,YYYYYYY,,,GY,,2015,,5,K,,,,
4009462395,WO655,RI,PAS,09/24/2018,5,UT,HYUND,V,0,0,0,0,,0,0,0,,,0854A,,BK,,,NB ROGERS AVE @ ERAS,MUS ST,0,1111,C,T,,,,,,2018,,0,,BUS LANE VIOLATION,,,
1453637722,V983156,IL,PAS,03/08/2019,21,SUBN,KIA,S,38200,14130,14180,0,69,69,0,527816,KS18,0000,1200P,,K,F,1131,E 103 ST,,0,408,D1,,BBBBYBB,1100A,1230P,GREEN,0,0,-,0,,,,,
8679184743,2704420,IN,PAS,11/24/2018,84,REFG,FRUEH,T,10210,18820,18830,88880088,19,19,19,354164,T103,H,0930A,,NY,O,1651,3rd Ave,,0,408,F1,,YYYYYYY,,,WHITE,,0,,0,27,,,,
8695402575,56252MG,NY,COM,09/17/2018,20,VAN,FRUEH,T,21730,0,0,88880088,1,1,1,367426,T101,D,1225P,,NY,I,E,Greene St,5ft S/of W Houston S,0,408,D,,YYYYY,0800A,0600P,BROWN,,2016,,0,55,,,,
8682668415,GKV9491,NY,PAS,10/26/2018,38,4DSD,LINCO,T,54830,73650,93630,20191211,90,90,90,355074,T301,A,0315P,,K,F,38,Lee Ave,,0,408,I4,,YYYYY,0800A,0700P,BK,,2016,,0,14,,,,
8650586132,HLW8363,NY,PAS,10/06/2018,70,SUBN,DODGE,T,76950,30420,14220,20180930,41,41,41,365865,T201,I,0121P,,BX,F,1537,Westchester Ave,,0,408,I4,,YYYYYYY,,,BK,,2016,,0,03,,,,
8687056527,99626MB,NY,COM,11/10/2018,16,VAN,FORD,T,16390,0,0,20200430,1,1,1,346157,T105,C,0900A,0825A,NY,I,S,Dey St,80ft E/of Church St,20181110,408,K2,,YYYYYYY,,,BL,,2013,,0,015,,,,
8513999635,78542MB,NY,COM,01/03/2019,46,DELV,INTER,T,41330,22240,12550,20191130,43,43,43,368507,T201,P,0424P,,BX,F,80,Hugh J Grant Cir,,0,408,F1,,YYYYYYY,,,WH,,2004,,0,03,,,,
8705165880,PI816D,FL,PAS,12/24/2018,18,4DSD,BMW,T,35490,40404,40404,20190488,113,113,113,362549,T402,Y,0752A,,Q,O,17627,Bedell St,,0,408,D,,YYYYYYY,,,BLACK,,0,,0,CC1,,,,
8605412367,JIEY16,FL,PAS,03/20/2019,19,4DSD,HONDA,T,11140,40404,40404,88880088,45,45,45,331666,T801,A,0022A,,BX,O,2300,Bartow Ave,,0,408,E2,,YYYYYYY,,,BLUE,,0,,0,D,,,,
8706417784,GZT6500,NY,PAS,01/19/2019,71,4DSD,HYUND,T,0,0,0,20200205,103,103,103,355250,T402,A,1023A,,Q,I,N,Archer Ave,0ft W/of Sutphin Blv,0,408,I4,,YYYYYYY,,,GY,,2005,,0,17,,,,
8716052808,2711399,IN,PAS,03/29/2019,84,TRAC,FRUEH,T,24890,17590,17610,20190088,17,17,17,365871,T102,O,0829A,,NY,F,161,Lexington Ave,,0,408,L2,,YYYYYYY,,,WHITE,,0,,0,19,,,,
4010356110,GLV5138,NY,PAS,01/12/2019,5,SUBN,BMW,V,0,0,0,0,,0,0,0,,,0651P,,QN,,,SB MAIN ST @ FRANKLI,N AVE,0,1111,C,T,,,,BK,,2016,,0,,BUS LANE VIOLATION,,,
8514788206,HRB3406,NY,PAS,02/17/2019,46,2DSD,ACURA,T,36390,10410,24690,20190430,28,28,28,356191,T103,X,0851A,,NY,F,32,W 131st St,,0,408,J6,,YYYYYYY,,,GY,,2006,,0,20,,,,
8606637830,HUF9144,NY,PAS,09/19/2018,37,4DSD,TOYOT,T,78050,66320,19200,20190813,49,49,49,358137,T201,F,0432P,0358P,BX,F,1468,Williamsbridge Rd,,0,408,I3,,YYYYYY,0830A,0700P,BK,,2017,217-3010,0,22,,,,
1446878429,HHX8561,NY,PAS,01/06/2019,38,SUBN,ME/BE,K,13820,33720,61830,20200616,84,84,4,161123,0004,0000,0654P,,K,,,BROOKLYN BRIDGE PARK,,0,408,C,,YYYYYBB,0100A,0600P,BL,0,2008,-,0,,,,,
4010914555,T63KCF,NJ,PAS,04/03/2019,5,4 DR,TOYOT,V,0,0,0,0,,0,0,0,,,0942A,,BK,,,SB NOSTRAND AVE @ AV,E D,0,1111,C,T,,,,RED,,2004,,0,,BUS LANE VIOLATION,,,
8693261290,14484MB,NY,COM,09/21/2018,21,VAN,CHEVR,T,7740,7890,7840,88880088,114,114,114,357347,T401,R,1223P,,Q,F,30-57,29th St,,0,408,D1,,Y  Y,1130A,0100P,WHITE,,2011,,0,29,,,,
4009285278,HSA1036,NY,PAS,08/27/2018,5,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0738A,,QN,,,SB MAIN ST @ FRANKLI,N AVE,0,1111,C,T,,,,GY,,2008,,0,,BUS LANE VIOLATION,,,
8674261760,HFD3289,NY,PAS,07/31/2018,21,SUBN,BMW,T,26230,36630,12130,20200308,67,67,67,362538,T302,N,0912A,,K,F,4012,Church Ave,,0,408,D1,,Y  Y,0900A,1030A,WH,,2002,,0,L,,,,
8716056188,89986JX,NY,COM,04/18/2019,47,VAN,FORD,T,17450,10110,10010,20200228,13,13,13,365871,T102,O,0815A,,NY,F,304,E 23rd St,,0,408,K7,,YYYYYY,0700A,0700P,WH,,2008,,0,07,,,,
8655977410,62934JM,NY,COM,08/14/2018,46,VAN,INTER,T,18430,10110,10010,88880088,19,19,19,365352,T103,N,0315P,,NY,O,340,E 72nd St,,0,408,F1,,YYYYYYY,,,BROWN,,1997,,0,07,,,,
8675650206,XV338R,NJ,PAS,07/09/2018,38,VAN,GMC,T,26760,69320,72720,20180088,44,44,44,353426,T201,L,0127P,,BX,F,54,E 170th St,,0,408,I3,,Y,0830A,0700P,WHITE,,0,,0,47,,,,
8667183570,JCY6972,NY,PAS,11/23/2018,21,PICK,DODGE,T,35590,0,0,20201013,109,109,109,365799,T401,D,0922A,,Q,I,N,Beech Ave,45ft W/of Bowne St,0,408,D1,,Y,0900A,1030A,WH,,2019,,0,02,,,,
8657326310,HPZ4316,NY,PAS,08/09/2018,71,2DSD,HONDA,T,24890,17570,17590,20190608,13,13,13,356521,T102,A,0741A,,NY,F,141,Lexington Ave,,0,408,D1,,YYYYYYY,,,BK,,2005,,0,B,,,,
8719855813,52255ML,NY,COM,12/31/2018,40,DELV,HIN,T,23185,0,0,20190831,105,105,105,366506,T402,R,0203P,,Q,I,N,149th Rd,40ft E/of 182nd St,0,408,J3,,YYYYYYY,,,WH,,2008,,0,P,,,,
8696522990,JCF6821,NY,PAS,03/08/2019,38,4DSD,FORD,T,55830,38730,11510,20200904,75,75,75,367340,T301,W,0210P,,K,F,1217,Liberty Ave,,0,408,A1,,YYYYYY,0800A,0700P,GY,,2005,,0,SPCL,,,,
8729521889,JJA5511,NY,OMS,06/25/2019,31,SUBN,FORD,T,14410,0,0,20200930,1,1,1,366567,T105,J,0448P,,NY,I,S,Cedar St,50ft W/of Pearl St,0,408,H1,,YYYYY,0800A,0600P,BK,,2019,,0,048,,,,
8676052736,HKN5618,NY,PAS,07/13/2018,20,4DSD,FORD,T,37270,12010,31190,20180803,33,33,33,361307,T103,K,1046A,,NY,O,580,W 176th St,,0,408,D,,YYYYYYY,0700A,0400P,BK,,2013,,0,12,,,,
8663326270,T062435,NJ,PAS,02/28/2019,38,4DSD,LEXUS,T,9030,6280,6380,88880088,66,66,66,363919,T302,Q,1021A,,K,F,1282,49th St,,0,408,E2,,YYYY,0900A,0700P,BLACK,,0,,0,01,,,,
8711388493,HUD4199,NY,PAS,03/06/2019,50,SUBN,TOYOT,T,0,0,0,20190812,112,112,112,363074,T402,R,0119P,,Q,I,S,70th Rd,0ft W/of 112th St,0,408,F1,,YYYYYYY,,,GY,,2017,,0,CC1,,,,
8671185345,HMT5843,NY,PAS,01/02/2019,21,4DSD,KIA,T,8940,28020,7090,20190211,114,114,114,366563,T401,C,0836A,,Q,F,23-91,37th St,,0,408,J6,,Y,0830A,1000A,GY,,2016,,0,25-A,,,,
8642524819,C123848,CT,CMB,07/17/2018,48,VAN,FORD,T,36420,29120,27060,88880088,46,46,46,363558,T201,I,1242P,,BX,F,2065,Grand Concourse,,0,408,J6,,YYYYYYY,,,ORANG,,0,,0,39,,,,
4648682040,C71FDN,NJ,PAS,10/10/2018,36,WAGO,TOYOT,V,0,0,0,0,,0,0,0,,,0343P,,QN,,,NB WOODHAVEN BLVD @,65TH AVE,0,1180,B,T,,,,WT,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8744657742,PIVASIK,NY,SRF,05/16/2019,38,SUBN,LEXUS,T,14880,35430,35480,20200917,61,61,61,366491,T302,D,0254P,,K,F,1414,Avenue Z,,0,408,K2,,YYYYYY,0900A,0700P,WH,,2011,,0,46,,,,
8675240170,T750282C,NY,OMT,01/25/2019,9,4DSD,TOYOT,T,29220,68020,0,20190930,52,52,52,366507,T201,L,0505P,,BX,X,,E Fordham Rd,3rd Ave,0,408,E1,,YYYYYYY,,,BL,,2015,,0,52,,,,
8653533126,27494MJ,NY,COM,08/02/2018,16,VAN,FORD,T,42900,0,0,20200630,84,84,84,357351,T301,C,0810A,0730A,K,I,E,Gallatin Pl,50ft S/of Fulton St,20180802,408,K2,,YYYYYYY,,,WH,,2016,,0,SPCL,,,,
8649915097,KNB7993,PA,PAS,09/02/2018,20,SUBN,HONDA,T,17590,10110,10010,20190388,10,10,10,361062,MTTF,F,0134P,,NY,O,300,E 30th St,,0,408,C,,YYYYYYY,0500A,0400P,GREEN,,0,,0,15,,,,
8672113603,31522ML,NY,COM,03/12/2019,84,DELV,UD,T,10510,34490,34510,20200228,14,14,14,361040,T106,N,0116P,,NY,F,989,6th Ave,,0,408,L2,,YYYYYYY,,,WH,,2009,,0,06,,,,
8703133011,JAW5056,NY,PAS,06/20/2019,37,SUBN,FORD,T,10020,20560,27450,20200607,46,46,46,352947,T201,P,0302P,0248P,BX,O,2571,Bainbridge Ave,,0,408,I3,,YYYYYY,0830A,0700P,GY,,2011,,0,29,,,,
8696150508,68092JZ,NY,COM,09/14/2018,69,DELV,HIN,T,34430,10510,10610,20190228,14,14,14,367860,T102,M,1246P,,NY,O,131,W 33rd St,,0,408,H1,,YYYYY,0700A,0700P,WH,,2010,,0,99,,,,
8649912965,P22HDD,NJ,PAS,08/17/2018,31,SUBN,NISSA,T,34270,13610,10510,88880088,14,14,14,361062,MTTF,F,0323P,,NY,F,41,W 25th St,,0,408,B,,YYYYY,0800A,0700P,GREEN,,0,,0,11,,,,
8717288654,2731164,IN,PAS,06/08/2019,46,DELV,FRUEH,T,44990,0,0,88880088,24,24,24,365352,T103,M,0849A,,NY,I,E,West End Ave,10ft S/of W 107th St,0,408,K7,,YYYYYYY,,,WHITE,,0,,0,G,,,,
4655722824,DXS4612,NY,PAS,04/15/2019,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0916A,,BK,,,WB FLATLANDS AVE @ E,77TH ST,0,1180,B,T,,,,BK,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8705435638,55207MA,NY,COM,03/18/2019,16,VAN,FORD,T,20890,32685,23190,20201130,1,1,1,366496,T105,J,0248P,0212P,NY,F,155,Franklin St,,20190318,408,K2,,YYYYY,0700A,0700P,BLACK,,2006,,0,042,,,,
8655110140,HFB3764,NY,PAS,07/20/2018,38,SUBN,HONDA,T,54050,35130,35180,20200225,62,62,62,362191,T302,V,1029A,,K,F,802,Kings Hwy,,0,408,I3,,Y,0830A,0700P,GY,,2016,,0,15,,,,
8698832295,GWY6509,NY,PAS,04/01/2019,70,4DSD,BMW,T,21140,41120,17040,20190326,102,102,102,363561,T402,B,0820A,,Q,O,83-96,118th St,,0,408,E5,,YYYYYYY,,,BK,,2015,,0,21,,,,
8675961856,ELJ3378,NY,PAS,08/27/2018,21,SUBN,TOYOT,T,7940,7990,37290,20200615,114,114,114,366563,T401,C,1138A,,Q,F,31-64,30th St,,0,408,D1,,Y,1130A,0100P,BK,,2007,,0,52-A,,,,
8604647417,HSF1369,NY,PAS,06/28/2018,14,SUBN,FORD,T,0,0,0,20190518,42,42,42,364841,T201,C,0316P,,BX,I,N,Gouverneur Pl,60ft E/of Park Ave,0,408,D,,Y,0400A,0600P,GL,,2005,,0,01,,,,
8637094648,HWT2872,NY,PAS,08/27/2018,21,4DSD,VOLKS,T,34130,78730,78830,20200115,90,90,90,363499,T301,N,1207P,,K,O,875,Driggs Ave,,0,408,D1,,Y  Y,1130A,0100P,BLUE,,2015,,0,14,,,,
4657767616,JHZ1732,NY,PAS,06/21/2019,36,4DSD,MASE,V,0,0,0,0,,0,0,0,,,1007A,,QN,,,SB SPRINGFIELD BLVD,@ 143RD AVE,0,1180,B,T,,,,WH,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8615626741,AG89146,CT,PAS,06/04/2019,37,SUBN,JEEP,T,21690,27590,25090,88880088,7,7,7,368486,T101,D,0310P,1247P,NY,F,333,Grand St,,0,408,J3,,YYYYYY,0900A,0700P,YELLO,,0,,0,63,,,,
